dish	dishLabel	country	countryLabel
http://www.wikidata.org/entity/Q12497149	Q12497149	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12497220	masam keueueng	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12498026	mendol	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12498071	Menjes	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12498863	Q12498863	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12499048	Q12499048	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12500151	Nasi gandul	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12500155	nasi tempong	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12500903	nopia	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12501427	Q12501427	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12505590	Pindang Serani	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12505591	Q12505591	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12505887	Q12505887	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12507089	Pulut	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12507469	Q12507469	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12508407	Q12508407	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12508588	rica-rica	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12508894	rondho royal	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12509008	Rujak Kuah Pindang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12509009	Q12509009	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12509010	rujak soto	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12511758	Sambal goreng	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12511759	Sambal tuktuk	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512184	Q12512184	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512314	buffalo satay, kudus	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512316	tegal satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512317	Sate buntel	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512318	satay kalong	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512320	penyu satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512533	Q12512533	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512535	Q12512535	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12512536	buah keluak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12513509	Semur Jepara	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12515251	Q12515251	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12515321	Q12515321	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516002	Soto Jepara	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516004	Soto Betawi	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516005	Q12516005	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516006	Soto Kudus	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516009	Q12516009	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12516012	Q12516012	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12518255	suwar-suwir	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12518570	Q12518570	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12518675	Kue talam	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12520827	tengkleng	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12520862	Q12520862	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12521504	timlo	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12522064	Q12522064	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12524379	Q12524379	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12524380	Q12524380	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12525027	yangko	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12531830	Q12531830	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12537353	Bokpe	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12539537	Q12539537	http://www.wikidata.org/entity/Q145	United Kingdom
http://www.wikidata.org/entity/Q12539586	Grechanyky	http://www.wikidata.org/entity/Q184	Belarus
http://www.wikidata.org/entity/Q12539586	Grechanyky	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q12539685	Q12539685		
http://www.wikidata.org/entity/Q12539904	Dalan		
http://www.wikidata.org/entity/Q12544534	Zhent	http://www.wikidata.org/entity/Q27275	Central Asia
http://www.wikidata.org/entity/Q12545958	Q12545958	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12546221	meat jelly	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q12553023	Mastava		
http://www.wikidata.org/entity/Q12555954	Nauryz kozhe	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12555954	Nauryz kozhe	http://www.wikidata.org/entity/Q813	Kyrgyzstan
http://www.wikidata.org/entity/Q12556938	Ovdukh	http://www.wikidata.org/entity/Q227	Azerbaijan
http://www.wikidata.org/entity/Q12560709	Q12560709		
http://www.wikidata.org/entity/Q12562815	sauté		
http://www.wikidata.org/entity/Q12563760	Q12563760	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12564210	Q12564210	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12568984	hasip		
http://www.wikidata.org/entity/Q12569086	Hime		
http://www.wikidata.org/entity/Q12569285	Q12569285	http://www.wikidata.org/entity/Q863	Tajikistan
http://www.wikidata.org/entity/Q12570482	Q12570482	http://www.wikidata.org/entity/Q813	Kyrgyzstan
http://www.wikidata.org/entity/Q12571403	Q12571403		
http://www.wikidata.org/entity/Q96048330	Grilled Kurobuta Pork Belly at Other Mama	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q96048649	Jukkumisamgyeopsal	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q96048720	Osambulgogi	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q96050496	pizza funghi	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q96207588	cheese tteokbokki	http://www.wikidata.org/entity/Q884	South Korea
http://www.wikidata.org/entity/Q96244418	Melchermuas	http://www.wikidata.org/entity/Q40	Austria
http://www.wikidata.org/entity/Q96249487	nalisniki		
http://www.wikidata.org/entity/Q96371762	Aligue fried rice		
http://www.wikidata.org/entity/Q96372980	Bagoong fried rice		
http://www.wikidata.org/entity/Q96374874	Chha kh'nhei		
http://www.wikidata.org/entity/Q96385320	Kanji	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q96386264	Koose		
http://www.wikidata.org/entity/Q96402831	roti bolen	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q96742694	matapa	http://www.wikidata.org/entity/Q1029	Mozambique
http://www.wikidata.org/entity/Q96742825	makaroni schotel	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q96742825	makaroni schotel	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q96756392	deer liver		
http://www.wikidata.org/entity/Q96959923	bauernschmaus		
http://www.wikidata.org/entity/Q97164903	Bazzoffia	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q97178289	Kue putu mayang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97196240	terasi bawang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97202137	Janda berenang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97202291	Kahangga	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97203028	Putri mandi	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97209095	katerisallang		
http://www.wikidata.org/entity/Q97210319	Q97210319		
http://www.wikidata.org/entity/Q97213015	Q97213015	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97213219	Q97213219	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97213627	Q97213627	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97213639	Karupuak jangek	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97219066	Q97219066		
http://www.wikidata.org/entity/Q97223031	vanilla cake		
http://www.wikidata.org/entity/Q97230633	gohu ikan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97231328	Kohu-kohu	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97236883	Sambal ganja	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97271547	Getas	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97271670	Kakicak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97274205	Q97274205		
http://www.wikidata.org/entity/Q97279333	Q97279333		
http://www.wikidata.org/entity/Q97292941	Q97292941		
http://www.wikidata.org/entity/Q97307614	Mendut cake	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97307754	Babungku	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97307776	cingkaruk	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97308080	Q97308080	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97308081	Q97308081	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97311516	Sensara		
http://www.wikidata.org/entity/Q97347057	Q97347057	http://www.wikidata.org/entity/Q140631	Tainan
http://www.wikidata.org/entity/Q97360429	Bolu kukus	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q97654410	potato pudding		
http://www.wikidata.org/entity/Q97663518	Q97663518	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q97958890	Q97958890	http://www.wikidata.org/entity/Q805	Yemen
http://www.wikidata.org/entity/Q97958890	Q97958890	http://www.wikidata.org/entity/Q851	Saudi Arabia
http://www.wikidata.org/entity/Q98074437	Stuffed lotus root with sticky rice		
http://www.wikidata.org/entity/Q98108393	Carne al toro		
http://www.wikidata.org/entity/Q98279051	renteng satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q98768411	calabash noodle soup	http://www.wikidata.org/entity/Q29520	China
http://www.wikidata.org/entity/Q98915728	gulai kapau	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q99171384	Cheese curries		
http://www.wikidata.org/entity/Q99432318	Niku soba		
http://www.wikidata.org/entity/Q99532347	Oret	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q100249834	frog frittata		
http://www.wikidata.org/entity/Q100255577	labra tarkari	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q100258323	Q100258323	http://www.wikidata.org/entity/Q805	Yemen
http://www.wikidata.org/entity/Q100258324	Q100258324		
http://www.wikidata.org/entity/Q100276607	Riz Gaxuxa		
http://www.wikidata.org/entity/Q100285178	Bitter leaf soup	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q100529246	punten	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q100606305	Bada reuteuk	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q101093727	pork and sauerkraut casserole		
http://www.wikidata.org/entity/Q101122441	St. Martin's goose	http://www.wikidata.org/entity/Q40	Austria
http://www.wikidata.org/entity/Q102172629	Tempe orek	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q102172718	Q102172718	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104066676	liver stew	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q104153096	Q104153096		
http://www.wikidata.org/entity/Q104177921	Tacos de lengua	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q104413149	crab leg		
http://www.wikidata.org/entity/Q104504307	Arròs del Senyoret		
http://www.wikidata.org/entity/Q104620199	anyang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104622587	bika	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104629646	Q104629646	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104629864	Gulai tauco	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104640127	Karupuak lento	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104640148	Ketan sarikaya	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104641121	Lapek sagan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104641161	Q104641161	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q104691076	Indigirka salad	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q104792798	tjvjik		
http://www.wikidata.org/entity/Q104836072	Shucky beans		
http://www.wikidata.org/entity/Q104844158	sushi burrito	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q104849442	Kola kanda		
http://www.wikidata.org/entity/Q104856718	Lavariya		
http://www.wikidata.org/entity/Q104858644	Porcupine meatballs		
http://www.wikidata.org/entity/Q104864044	Desperation pie	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q104974761	Q104974761		
http://www.wikidata.org/entity/Q105337075	Soetpatats	http://www.wikidata.org/entity/Q258	South Africa
http://www.wikidata.org/entity/Q105480600	Q105480600	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q105485736	bubur sada	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q105489284	pempek tunu	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q105528156	cara isi	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q105528306	kue muso	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12572081	Yuasa		
http://www.wikidata.org/entity/Q12574039	Q12574039	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12574985	Q12574985	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12575407	Q12575407		
http://www.wikidata.org/entity/Q12578785	Älme	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q12579156	Q12579156	http://www.wikidata.org/entity/Q813	Kyrgyzstan
http://www.wikidata.org/entity/Q12584598	gonggal-ppang		
http://www.wikidata.org/entity/Q12593636	dwaeji-gukbap	http://www.wikidata.org/entity/Q884	South Korea
http://www.wikidata.org/entity/Q12616544	jesa	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q12691235	Laksam	http://www.wikidata.org/entity/Q833	Malaysia
http://www.wikidata.org/entity/Q12711188	tahu campur	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q12716458	Lauvsteik	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q12744663	Q12744663		
http://www.wikidata.org/entity/Q12758929	Slavski kolač		
http://www.wikidata.org/entity/Q12785386	Bakalca	http://www.wikidata.org/entity/Q215	Slovenia
http://www.wikidata.org/entity/Q12799268	Posolanka		
http://www.wikidata.org/entity/Q12808559	Arnavut ciğeri	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q12850447	Əzmə	http://www.wikidata.org/entity/Q227	Azerbaijan
http://www.wikidata.org/entity/Q12884882	Strapatsada	http://www.wikidata.org/entity/Q41	Greece
http://www.wikidata.org/entity/Q12892299	Kasav	http://www.wikidata.org/entity/Q790	Haiti
http://www.wikidata.org/entity/Q12895481	Piti mi		
http://www.wikidata.org/entity/Q12964781	Hototay	http://www.wikidata.org/entity/Q29520	China
http://www.wikidata.org/entity/Q12964893	Igado	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q12971248	macaroni soup	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q12974081	Ambur biryani	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q13013315	khao kha mu	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q13028595	Q13028595		
http://www.wikidata.org/entity/Q13028885	Q13028885		
http://www.wikidata.org/entity/Q13030990	Q13030990		
http://www.wikidata.org/entity/Q13033550	Q13033550		
http://www.wikidata.org/entity/Q13046648	Tomato casserole from Gjakova	http://www.wikidata.org/entity/Q1246	Kosovo
http://www.wikidata.org/entity/Q13057890	Chhola bhuna		
http://www.wikidata.org/entity/Q13091703	Q13091703	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13092279	Bugis	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13092409	Cethot	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13092635	Q13092635	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13093120	gemblong	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13093505	Q13093505	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13094657	Lembarang		
http://www.wikidata.org/entity/Q13094672	lentho	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13095522	Ote ote		
http://www.wikidata.org/entity/Q13096003	molen banana	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13096825	klatak satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13096834	maranggi satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13097602	Q13097602	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13097607	Q13097607	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13097938	Tiwul	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13098659	Pisang ijo		
http://www.wikidata.org/entity/Q13100813	Q13100813	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13113392	Q13113392		
http://www.wikidata.org/entity/Q13123554	Kitawa		
http://www.wikidata.org/entity/Q13138574	Q13138574	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q13144105	quanta firfir	http://www.wikidata.org/entity/Q115	Ethiopia
http://www.wikidata.org/entity/Q13175502	Avanît	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q13175843	Mertoxe	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q13175918	Parêv	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q13176778	Şirdan	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q13195586	Bullitu	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13196930	Q13196930	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13197885	Spillonga	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13198144	Tunnina	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13198152	Tàfara	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13199854	Q13199854	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q13202368	Qurutob		
http://www.wikidata.org/entity/Q13212340	Rufioi	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q13231338	Czech-style hot dog	http://www.wikidata.org/entity/Q213	Czech Republic
http://www.wikidata.org/entity/Q13424725	verhuny		
http://www.wikidata.org/entity/Q13434162	sarma	http://www.wikidata.org/entity/Q41	Greece
http://www.wikidata.org/entity/Q13434162	sarma	http://www.wikidata.org/entity/Q229	Cyprus
http://www.wikidata.org/entity/Q13434162	sarma	http://www.wikidata.org/entity/Q12560	Ottoman Empire
http://www.wikidata.org/entity/Q13583872	Q13583872	http://www.wikidata.org/entity/Q39193	Bohemia
http://www.wikidata.org/entity/Q13651680	Natinombur	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q14914664	cold sweet soup		
http://www.wikidata.org/entity/Q14916156	strapačky	http://www.wikidata.org/entity/Q214	Slovakia
http://www.wikidata.org/entity/Q14917347	jenang kudus	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q14917459	Q14917459	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q14918748	lotek	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q14940573	century egg pastry		
http://www.wikidata.org/entity/Q14943090	Run down	http://www.wikidata.org/entity/Q766	Jamaica
http://www.wikidata.org/entity/Q15106034	Q15106034		
http://www.wikidata.org/entity/Q15285629	Chungmu gimbap		
http://www.wikidata.org/entity/Q15401968	Q15401968	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q15544669	Buchholzia coriacea		
http://www.wikidata.org/entity/Q15656515	chaku		
http://www.wikidata.org/entity/Q15696039	Caragolada	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q15789810	Q15789810		
http://www.wikidata.org/entity/Q15794115	Cholera		
http://www.wikidata.org/entity/Q15801159	Shkmeruli	http://www.wikidata.org/entity/Q230	Georgia
http://www.wikidata.org/entity/Q15840444	Pholourie	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q15840444	Pholourie	http://www.wikidata.org/entity/Q730	Suriname
http://www.wikidata.org/entity/Q15840444	Pholourie	http://www.wikidata.org/entity/Q734	Guyana
http://www.wikidata.org/entity/Q15840444	Pholourie	http://www.wikidata.org/entity/Q754	Trinidad and Tobago
http://www.wikidata.org/entity/Q15843485	Q15843485		
http://www.wikidata.org/entity/Q15856811	Q15856811		
http://www.wikidata.org/entity/Q15884273	pea soup with pancakes		
http://www.wikidata.org/entity/Q15894369	pork liver noodles	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q15895670	Lychee pork	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q15906640	Napoleon cake	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q15927529	zanahorias aliñadas		
http://www.wikidata.org/entity/Q15949258	Q15949258		
http://www.wikidata.org/entity/Q15985100	Rfiss	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q15992463	Q15992463	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16069669	Q16069669		
http://www.wikidata.org/entity/Q16088653	Q16088653		
http://www.wikidata.org/entity/Q16089496	komplet lepinja	http://www.wikidata.org/entity/Q403	Serbia
http://www.wikidata.org/entity/Q16118267	Q16118267	http://www.wikidata.org/entity/Q858	Syria
http://www.wikidata.org/entity/Q16131115	Q16131115	http://www.wikidata.org/entity/Q1028	Morocco
http://www.wikidata.org/entity/Q16137567	Thuramanga	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q16182271	I fu mie	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q16230436	Traditional Rice of Sri Lanka		
http://www.wikidata.org/entity/Q16241452	bakpia	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q16241452	bakpia	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q16258386	Thalassery biryani		
http://www.wikidata.org/entity/Q16307825	Roti sai mai	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q16350217	Q16350217		
http://www.wikidata.org/entity/Q16359321	Onion casserole from Gjakova	http://www.wikidata.org/entity/Q1246	Kosovo
http://www.wikidata.org/entity/Q16411925	Mulgikapsad	http://www.wikidata.org/entity/Q191	Estonia
http://www.wikidata.org/entity/Q16421026	Q16421026		
http://www.wikidata.org/entity/Q16489181	Q16489181		
http://www.wikidata.org/entity/Q16494096	Q16494096		
http://www.wikidata.org/entity/Q16498169	Bibikkan	http://www.wikidata.org/entity/Q854	Sri Lanka
http://www.wikidata.org/entity/Q16525191	Acewwaḍ	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16525262	Adghess	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16533662	Q16533662		
http://www.wikidata.org/entity/Q16540061	civet de chevreuil	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q16565420	Q16565420	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q16567691	Fideos con caballa		
http://www.wikidata.org/entity/Q16573500	Gushtab	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q16614903	Q16614903		
http://www.wikidata.org/entity/Q16628274	Q16628274	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16631717	Q16631717	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16640148	Q16640148	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16648183	Q16648183		
http://www.wikidata.org/entity/Q16648860	Q16648860		
http://www.wikidata.org/entity/Q16663938	Q16663938		
http://www.wikidata.org/entity/Q16675328	California salad		
http://www.wikidata.org/entity/Q16680140	Q16680140	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16680161	Q16680161	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16680163	Q16680163	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16683902	Q16683902	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q16706914	Mett	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q16738075	Lontong dekem	http://www.wikidata.org/entity/Q252	Indonesia
